170	царственный риши=2  21
171	Вишвачи  385, 600
172	Вишну  4, 7, 17, 31, 105, 134, 229, 261, 486, 497, 500, 502, 509, 513, 519, 522, 528, 531, 535, 550, 569, 573, 581, 587, 596, 598, 600–601, 603–606, 608–611, 615–616, 619, 621
173	Вечный=2  432, 497, 611
174	владыка богов=2  93, 147, 429, 438, 580
175	владыка миров=2  133
176	Джанардана, или Пуруша Джанардана  27, 502, 601
177	Кешава  605
178	Мадхусудана  32, 606
179	Нараяна  31, 609
180	Праджапати=2  11, 169, 439, 458, 515, 525, 569, 586–587, 597, 605, 609, 614
181	Пурушоттама  610
182	сын Адити  498
183	Упендра, или младший брат Индры  509, 569
184	Хари  615
185	Хришикеша  615
186	Вишравас  600, 605, 610
187	враг данавов см. Индра
188	внук Сагары см. Аншуман
189	внук Кашьяпы см. Ришьяшринга
190	владыка людей см. Сагара
191	владыка людей см. Дашаратха
192	владыка богов см. Индра
193	владыка богатств см. Кубера
194	Вритра  134, 505, 600, 603, 616
195	всегда побеждающий недругов см. Шатругхна
196	Гадхи, или Гадхин  600
197	Ганга  77, 81, 227–229, 235–236, 242–244, 250–251, 255, 262–263, 309, 316–317, 354, 362–364, 366, 377–379, 395, 471, 510, 535, 537–538, 541, 549–550, 552, 561, 566, 568, 571, 591, 596–597, 599–600, 602–608, 610, 612, 614–616
198	Бхагиратхи  243, 250, 317, 370, 460, 537–538, 597, 602
199	Джахнави, или дочь Джахну  481, 591, 602
200	дочь Царя гор  600, 614
201	Малини  309, 549, 607
202	старшая дочь Химавата  614
203	супруга Океана  229
204	Трипатхага, или Текущая (идущая) тремя путями  227, 244, 614
205	Гандхамадана  253, 538, 600
206	Гарги  614
207	Гаргья Триджата  161
208	Гаруда  220, 519, 530, 581, 599–600, 602, 611, 613–614
209	Супарна  134, 203, 519, 530, 613
210	Таркшья=1  440, 581, 614
211	царь птиц  599
212	Гаутама  303, 596, 600, 616
213	супруг Ахальи  600
214	Гая  449, 583–584, 600, 606
215	Гомер  621
216	Гопа  387, 601
217	губитель Паки см. Индра
218	губитель Балы см. Индра
219	Гуха  230–233, 235–236, 242–243, 262, 270, 362, 364–369, 371–372, 374, 377–379, 411, 413, 417, 535, 541, 563, 565, 601
220	Гхритачи  385, 601
221	Дакша  587, 592, 594–595, 599, 601–602, 611, 613
222	Данда  513
223	Дандхумара  459
224	сын Тришанку  459
225	Дашагрива см. Равана
226	Дашаратха  4, 7–8, 10–12, 14, 18–22, 24, 26–28, 33, 35–37, 44, 51, 54, 61, 63–64, 66, 70–72, 75, 78–80, 82–84, 94–95, 99, 101, 104, 117, 126, 128, 138–139, 163–164, 168–170, 174, 177, 179–180, 182–183, 186, 188, 192–193, 196, 198–199, 203–204, 210, 217, 222–223, 225, 231, 233–234, 236–238, 243, 247, 251, 256, 264–267, 272–273, 282–283, 289, 296, 298, 301, 313, 317, 322–323, 327, 341, 343, 345, 350, 355–357, 364, 369, 372, 374–376, 381, 394–396, 399, 410, 415, 419, 428, 430, 436–438, 444–445, 448, 451, 456, 461, 463, 466, 470, 473, 488–489, 497–500, 502–505, 508–510, 512–514, 516–517, 523, 526, 528–531, 539, 541–543, 545, 547–548, 551, 554, 556, 559, 565–566, 570, 572–573, 575, 579, 581, 583–584, 589, 594, 596, 598–599, 601–604, 606–608, 610–615
227	владыка Косалы=1  225, 402, 534
228	потомок великого рода=1  16
229	потомок Икшваку  15, 33, 74, 166, 175, 226, 229, 237, 304, 316, 595
230	потомок Какутстхи  28–29, 79, 127–128, 178, 195, 211, 217, 221, 232, 235, 239, 252–253, 259, 364, 378, 412, 426, 431–432, 462, 464, 466, 502, 533, 588
231	равный великому Индре=2  437
232	Рагхава, или потомок Рагху  15, 17, 21–25, 35, 40–42, 45, 48–49, 55–56, 59–61, 64, 67, 71–72, 78, 80, 83, 86, 90–91, 97, 99, 101, 104, 106–107, 109–112, 122, 124–125, 128, 131, 134–138, 141–142, 147–149, 154, 156–158, 161, 164, 166, 168–171, 173, 177–178, 181–182, 185, 188, 192, 194–195, 197, 204, 207, 209–210, 215, 217–219, 221–223, 225, 227, 229–230, 232, 236–237, 242, 249, 252–256, 261–263, 267–269, 272, 275, 277, 279, 281, 287–288, 294, 296, 301–302, 311, 317, 319, 325, 328–330, 335, 344, 350, 355, 358, 361, 366–367, 373, 376–377, 380–381, 393, 398, 405–407, 410–411, 413, 415–416, 418–419, 422, 424–425, 430, 432–433, 437, 439, 441, 444–445, 448, 451, 462–464, 467–470, 476, 478, 480–482, 486, 489, 491, 533, 542, 566, 570, 588, 591, 593, 610
233	царственный риши=3  21
234	Двивида  601, 606
235	Девамидха  601
236	Деварата  601
237	предок Джанаки  596, 599, 601, 605, 607–609, 613, 615
238	царственный риши=4  21
239	десятишеий см. Равана
240	десятиголовый см. Равана
241	держатель ваджры см. Индра
242	Джабали  303, 451, 453, 455, 458, 469, 584–586, 589, 601
243	Джамадагни  515, 601, 611
244	отец Рамы  601, 611
245	потомок Бхригу=1  459, 601, 611
246	Джамбават  601
247	сын Брахмы  591, 601, 607, 609
248	Джамбха  601
249	Джанака=1  12, 138, 149, 152, 157, 182–183, 187, 193, 202, 257–258, 269, 300–301, 412, 432, 438, 486, 499, 521, 523, 592, 596, 599–603, 605–609, 612–616
250	великий духом  11, 13, 20, 44, 55, 60, 75, 97, 112, 123, 133, 146, 163, 166, 189, 198, 200, 202, 207, 210, 219, 222, 227, 234, 237, 245, 263, 268, 289, 311, 314, 321–322, 325–326, 328, 330, 334–335, 340, 353, 355, 358, 363, 367–371, 373–374, 379–380, 392, 396, 413, 416, 426, 429, 431–432, 436–437, 440, 444, 457, 460, 463, 467, 470, 475, 478, 481, 487, 519, 533
251	отец Ситы  499, 596, 599, 601, 603, 605, 607–609, 613, 615
252	царь (владыка, государь) Видехи (Митхилы)  149, 300, 375, 486–487, 596, 599, 601–602, 605, 607–609
253	Джанака=2  12, 138, 149, 152, 157, 182–183, 187, 193, 202, 257–258, 269, 300–301, 412, 432, 438, 486, 499, 521, 523, 592, 596, 599–603, 605–609, 612–616
254	Джанамеджая  292, 547, 601
255	сын Парикшита  547
256	Джанардана см. Вишну
257	Джатаюс  602, 611
258	Джахнави или дочь Джахну см. Ганга
259	Джахну  602
260	Джая  602
261	Джаянта  308, 602
262	Дилипа  292, 357, 460, 562, 597, 602
263	сын Аншумана  460, 602
264	Диргхаюс см. Маркандея
265	Дити  519, 602, 604, 607
266	дочери Кушанабхи, или сто дочерей Кушанабхи  596
267	дочь Джанаки см. Сита
268	Драупади  500, 604
269	Дридханетра  602
270	Дрона  597
271	Друпада  604, 609
272	Дундубхи  602
273	Душана  602
274	Дханвантари  602
275	Дхарма  601–602
276	Дхармапала  602
277	Дхатар см. Брахма
278	Дхармараджа см. Яма
279	Дхриштакету  602
280	царственный риши=5  21
281	Дхришти  602
282	Дхрува  598
283	Дхрувасандхи  459, 602
284	Дхумрашва  602, 612
285	сын Сучандры  602
286	Дхундхумара  292, 603
287	сын Тришанку  459
288	Дьюматсена  149, 521, 603, 612
289	отец Сатьявана  521, 603
290	Икшваку  13, 15, 27, 33, 59, 67, 74, 157, 166, 175, 178, 200, 225–226, 229, 237, 268, 273, 304, 307, 316, 319, 329, 345, 355, 358, 360, 419, 458, 461, 513, 523, 529, 534, 550, 553–555, 575, 595, 599, 603, 605, 609
291	внук Вивасвата  603
292	Индра  8, 12–13, 22, 31, 34, 56, 75, 78–79, 83–84, 86, 90, 94, 99, 134, 177, 188, 190, 194, 200, 222, 241, 267, 278, 306–307, 310, 316, 320, 332–333, 346, 354, 374, 415, 437–439, 449–450, 455, 474, 497–501, 503, 505, 507–511, 516–517, 519, 524, 527–528, 544, 546, 551, 553, 555, 558, 562, 565, 567, 571, 579–580, 585, 594–596, 598–601, 603, 606–611, 614, 616
293	Васава  21, 89, 131, 283, 447, 501, 511, 528, 598
294	враг данавов  430, 579
295	Губитель Балы, или Баласудана  596
296	Губитель Паки  609
297	Держатель ваджры  68, 89, 125, 290, 332, 508, 511
298	Магхаван  427, 579, 606
299	Махендра, или Великий Индра  7, 175, 497, 608
300	Пакашасана, или Губитель Паки  609
301	Парджанья  11, 155, 304, 523, 609
302	Пурандара, или Сокрушитель крепостей, или Покоритель городов, или Разрушитель городов  13, 76, 399, 500, 510, 610
303	супруг Шачи  10, 15, 85, 334, 499, 510, 555
304	сын Кашьяпы=2  599–600
305	сын Кашьяпы=3  599–600
306	Тысячеглазый  12, 134
307	царь (владыка, бык) тридцатки богов  93, 147, 159, 429, 438, 524, 580
308	Шакра  11, 15, 30, 44, 84, 147, 181, 293, 307, 332–333, 344, 384–385, 408, 451, 487, 527, 558, 567, 616
309	Шатакрату, или Вершитель ста жертвоприношений  356, 562, 585, 616
310	Индраджит см. Мегханада
311	Кабандха  603
312	Кавья  603, 610, 617
313	Венера  547, 574, 617
314	сын Бхригу  603, 615, 617
315	Ушанас  603
316	Шукра  133, 295, 417, 513, 547, 574, 603, 610, 617
317	Кайкейи  4, 34, 36–38, 40–41, 43–44, 46, 48–49, 51–52, 54–55, 57–58, 61–64, 66, 70–76, 80, 88, 95–102, 108, 111–112, 115, 119–120, 122–123, 127, 138, 155, 165–166, 169–172, 174, 178–186, 189, 198, 201–202, 204–206, 211, 222–223, 225, 237–239, 241, 246–248, 265, 268–269, 272–273, 275, 296, 300–303, 313–315, 321–323, 325–326, 330, 335–336, 341, 345, 348–349, 355, 361–362, 364, 367, 383, 386, 393–394, 406–407, 409, 416, 419, 421, 426, 435, 446, 448, 455, 464–466, 468, 497, 499, 502–507, 512–517, 520, 523, 525–527, 530, 535–537, 542–545, 551, 553–554, 563, 582–583, 596–597, 603, 605, 607, 617
318	дочь царя Ашвапати  155, 523
319	жена Дашаратхи  104, 395, 437, 513, 603
320	криводушная  204, 530
321	мать Бхараты  48, 68, 303, 349, 372, 497, 596
322	Кайтабха  522
323	как золото» см. Рама
324	Какутстха=1  28–29, 79, 127–128, 178, 195, 211, 217, 221, 226, 232, 235, 239, 252–253, 259, 364, 378, 411–412, 426, 431–432, 460, 462, 464–466, 502, 533, 588, 603, 613
325	сын Викукши  458, 603
326	Какутстха=2  28–29, 79, 127–128, 178, 195, 211, 217, 221, 226, 232, 235, 239, 252–253, 259, 364, 378, 411–412, 426, 431–432, 460, 462, 464–466, 502, 533, 588, 603, 613
327	Кала см. Яма
328	Калапа  160, 524, 603
329	Калинди  255–257, 459–460, 539, 603
330	Калмашапада  460, 587, 603, 609
331	Саудаса  460, 587
332	Кама  507, 595, 604, 606–607
333	Ананга, или Бестелесный  595
334	Кандарпа  604
335	Мадана  606
336	Манматха  54, 507, 607
337	Кандарпа см. Кама
338	Канду  113, 515, 604
339	сын риши Канвы  515
340	Капила  604
341	Карттикея см. Сканда
342	Картикея см. Сканда
343	Катха  160, 524, 604
344	Катьяяна  303, 604
345	Каусалья, или Каушалья  8, 23, 26–27, 37, 39–40, 59, 62, 64, 66–67, 88, 91, 104–106, 110, 112–113, 115–116, 118, 126, 128–131, 133–136, 139, 155–156, 159–160, 168, 187, 191, 193, 197–198, 201, 203–204, 207, 210, 233–234, 238, 247–248, 257, 264–266, 268, 272–274, 277, 280–283, 294–296, 298–300, 313, 322, 325, 328, 331, 333, 335–336, 340, 343–344, 348, 361, 370, 372, 379, 381, 393–395, 419, 436–438, 484, 501–503, 509, 513–515, 517–519, 523–524, 529–531, 537, 542–545, 548, 551, 554–557, 563, 580, 592, 604
346	дочь царя Косалы  299, 548
347	жена (супруга) Дашаратхи  104, 395, 437, 513, 603–604
348	мать Рагхавы  42
349	мать Рамы  35, 62, 110, 134, 195–196, 203, 210, 233, 274, 280, 296, 313, 370, 508, 604, 611
350	свекровь царевны Митхилы  190
351	царица-мать  344, 448
352	Каушика см. Вишвамитра
353	Кашьяпа=1  17, 22, 113, 303, 458, 515, 594, 596, 599–602, 604, 607, 609, 611
354	Ариштанеми  596
355	сын Маричи  17, 458, 604
356	Кашьяпа=2  17, 22, 113, 303, 458, 515, 594, 596, 599–602, 604, 607, 609, 611
357	Кету  502
358	Кешава см. Вишну
359	Кешини  605, 611
360	Киртирата  605
361	царственный риши=6  21
362	Киртиратха  605
363	Корова, исполняющая желания
364	божественная корова  615
365	Нандини  615
366	Сурабхи  332–333, 555, 601, 615
367	Шабала  615
368	криводушная см. Кайкейи
369	Кришашва  605
370	Кришна  153, 598, 601, 604–606
371	Васудева  598
372	сын Васудевы  598
373	Кубера  84, 133, 160, 177, 387, 412, 511, 519, 552, 567–568, 571, 573, 597–598, 600, 603, 605, 610, 615
374	Вайшравана  79, 83, 88, 92, 307, 597
375	владыка богатств  89, 511
376	Кукши  458, 605
377	сын Икшваку=2  458, 605, 609
378	Кумбхакарна  600, 605
379	брат Раваны=2  478, 599, 605–606
380	Куша=1  596, 598, 600, 602, 604–606
381	сын Брахмы  591, 601, 607, 609
382	сын Праджапати=2  597
383	Куша=2  596, 598, 600, 602, 604–606
384	Кушадхваджа  606–607, 612, 616
385	Кушамба  604, 606
386	Кушанабха  596, 601, 606
387	сын Куши  602, 606
388	царственный риши=7  21
389	Кушашва  606, 612
390	сын Сахадевы  606
391	Кхара  478–479, 602, 606
392	младший брат Раваны  478, 606
393	Лава  606
394	Лакшмана  4, 14, 26–28, 39, 41, 69, 89–90, 102, 107, 110, 112, 114–116, 119, 121–122, 126, 154–161, 164–165, 168–169, 171, 182–183, 193–195, 197, 203, 205–209, 211–212, 215–217, 221, 223, 229, 231–233, 235, 238, 242–243, 245–249, 251, 253, 256–261, 267, 269–270, 273–275, 283, 302, 304, 312–314, 325–326, 328, 340, 342, 346–347, 350, 358, 361, 364, 368–369, 372–373, 376–377, 381–382, 394, 398, 400, 402, 404–406, 408–410, 412, 414–416, 426, 430, 432–433, 436–439, 448–450, 478, 481, 488–489, 491–492, 500, 504, 508, 513–514, 516–517, 525, 528, 530, 536–537, 539–540, 548, 551, 569–570, 572–574, 588, 601, 603, 606, 613–615
395	брат Рамы=2  193, 273, 340, 359, 489, 597, 603, 607, 616
396	младший брат Бхараты  257, 539
397	младший брат Рамы  273, 489, 597, 616
398	потомок Рагху  21, 49, 83, 86, 99, 106, 131, 135, 138, 147–148, 154, 156, 170–171, 178, 217, 232, 249, 252, 262, 311, 411, 416, 468, 481, 491, 610
399	преданный брат Рамы  193
400	сын Сумитры=1  16, 28, 41, 103, 116, 118–120, 154–158, 160, 214–215, 230, 235, 244–246, 248, 250–251, 258, 261, 334, 405–406, 409–410, 412, 450, 500, 532, 536
401	услада матери Сумитры  102
402	Мадана см. Кама
403	Магхаван см. Индра
404	любимый людьми см. Рама
405	любимец царя см. Рама
406	Лакшми см. Шри
407	Мадху=1  522, 606
408	Мадху=2  522, 606
409	Мадхусудана см. Вишну
410	Мадхушпанда (Мадхучханда, Мадхучхандаса, Махишьянда, Махишпанда, Мадхушпанда)  606
411	Майнда  601, 606
412	Малини см. Ганга
413	Мандави  607
414	Мандхатар  459, 607
415	Манматха см. Кама
416	Мантхара=1  34–38, 40, 43, 46–50, 300, 345, 347–349, 435, 503–505, 559, 607
417	Мантхара=2  34–38, 40, 43, 46–50, 300, 345, 347–349, 435, 503–505, 559, 607
418	Ману  225, 318, 458, 498, 515, 534, 553, 556, 576, 578–579, 583–584, 586, 597, 599, 603, 607, 620
419	отец Икшваку  553
420	сын Вивасвата, или Вайвасвата  292, 295, 458, 546, 607
421	хранитель мира  17, 245, 292, 546, 600, 608
422	Марича  17, 458, 604, 607, 613–614
423	сын Тараки  607
424	Маричи  17, 458, 604, 607, 613–614
425	сын Брахмы  591, 601, 607, 609
426	Маркандея  303, 602, 607
427	Диргхаюс  549, 602
428	Мару=1  461, 607
429	Мару=2  461, 607
430	Марута см. Ваю
431	Матали  78, 194, 510, 528, 607
432	возничий Индры  528
433	советник Индры  510
434	Маудгалья  303, 549, 608
435	Махавира  608
436	Махадева см. Шива
437	Махападма  608
438	Махаратха  608
439	Махароман  608
440	Махешвара см. Шива
441	Махидхрака  608
442	Маходая  608
443	Мегханада  603, 608
444	Индраджит  600, 603, 608
445	победитель Индры  603, 608
446	сын Раваны  595, 600, 603, 608
447	Мена  608
448	Менака  608
449	Митра  379, 565–566
450	Митхи  608
451	Мишракеши  385, 388, 608
452	Мохини  608
453	Набхага  461, 587, 608
454	сын Нахуши=1  461, 502, 587, 617
455	сын Яяти  587
456	Нагадатта  385, 608
457	Нала  608
458	Налини, подруга Анасуи  402, 571, 591, 608
459	Нандивардхана  609
460	Нандини см. корова, исполняющая желания
461	Нарада  132, 387, 609
462	великий риши  251, 253, 255, 288, 307, 386, 391, 394, 414, 546, 595
463	сын Брахмы  591, 601, 607, 609
464	Нараяна см. Вишну
465	Нахуша  29, 292, 357, 461, 502, 562, 587, 609, 617
466	сын Амбариши  461
467	Никула  309, 550
468	Нила  609
469	Ними  601, 608–609
470	Павака см. Агни
471	Пака  609
472	податель даров см. Рама
473	податель даров см. Кубера
474	Пашупати см. Шива
475	Парджанья см. Индра
476	Парвати см. Ума
477	Парашурама см. Рама Джамадагнья
478	Прабхаса  598
479	Правриддха  587, 603, 609
480	сын Рагху  460, 587
481	Праджапати см. Брахма
482	Прасенаджит  459, 609
483	Пратиндхака  609
484	Пратьюша  598
485	Прахлада  596, 599
486	Прашушрува, или Прашушрука  461, 587, 610
487	Притхиви  610
488	Земля  15, 17, 56, 125, 208, 376, 386, 396, 408, 434, 463
489	Притху  459, 610
490	Пуластья  600, 610
491	Пулома  610
492	мать Кавьи  610
493	Пунарвасу  25
494	Пундарика  388, 610
495	Пурандара см. Индра
496	Пуру  617
497	Пурушоттама см. Вишну
