748	#Level2	a-Восседающая на лотосе	№
749	#Level2	a-жена Вишну	№
750	#Level2	a-Лакшми	№
751	#Level1	a-Шрутакирти	№
752	#Level1	a-Шунака	№
753	#Level1	a-Шунахшепа	№
754	#Level1	a-Шурпанакха	№
755	#Level2	a-сестра Раваны	№
756	#Level1	a-Шьяма	№
757	#Level1	a-Юванашва	№
758	#Level2	a-сын Дхундхумары	№
759	#Level1	a-Юдхаджит=1	№
760	#Level2	a-брат матери Бхараты	№
761	#Level2	a-дядя Бхараты	№
762	#Level2	a-сын царя (государя) Кекаи	№
763	#Level1	a-Юдхаджит=2	№
764	#Level1	a-Яду	№
765	#Level1	a-Яма	№
766	#Level2	a-Антака	№
767	#Level2	a-бог смерти	№
768	#Level2	a-Дхармараджа	№
769	#Level2	a-Кала	№
770	#Level2	a-сын Вивасвата	№
771	#Level1	a-Ямуна	№
772	#Level2	a-дочь Солнца	№
773	#Level2	a-сестра Ямы	№
774	#Level1	a-Яяти	№
775	#Level2	a-сын Нахуши=2	№
776	#Level1	a-сыновья (сыны) Арджуны Картавирьи	№
777	#Level1	a-сыновья (сыны) Вишвамитры	№
778	#Level1	a-сыновья (сыны) Дашаратхи	№
779	#Level1	a-сыновья (сыны) Сагары	№
780	#Level1	a-сыновья (сыны) Васиштхи, или сто сыновей Васиштхи	№
781	#Level1	a-сыновья (сыны) Вишвамитры, или сто сыновей Вишвамитры	№
782	#Level1	b-Абхикала	№
783	#Level1	b-Агнея	№
784	#Level1	b-Айладхана	№
785	#Level1	b-Айодхья	№
786	#Level2	b-Необоримый [город]	№
787	#Level1	b-Акурвати	№
788	#Level1	b-Амаравати	№
789	#Level2	b-город Индры	№
790	#Level1	b-Анга	№
791	#Level1	b-анги	№
792	#Level1	b-Аншудхана	№
793	#Level1	b-Апарапарватa	№
794	#Level1	b-Апаратала	№
795	#Level1	b-Бахлика	№
796	#Level1	b-Бенгал (Бенгалия)	№
797	#Level1	b-Биас (древн. Випаша)	№
798	#Level1	b-Бинду	№
799	#Level1	b-Бхаратаварша	№
800	#Level1	b-Бхарунда	№
801	#Level1	b-Бхогавати	№
802	#Level1	b-Бходжи	№
803	#Level1	b-Бхригупрасавана	№
804	#Level1	b-Бхригупрасравана	№
805	#Level1	b-Бхригутунга	№
806	#Level1	b-Вайджаянта	№
807	#Level1	b-Вайкунтха	№
808	#Level1	b-Ванаю	№
809	#Level1	b-Ванга	№
810	#Level1	b-Варутха	№
811	#Level1	b-Васваукасара	№
812	#Level1	b-Васумати	№
813	#Level1	b-Ватса	№
814	#Level1	b-Ведашрути	№
815	#Level1	b-Видарбха	№
816	#Level1	b-Видеха	№
817	#Level1	b-Виндхья	№
818	#Level1	b-Випаша	№
819	#Level1	b-Вираматсья	№
820	#Level1	b-Вишала=1	№
821	#Level1	b-Вишала=2	№
822	#Level1	b-Вишнупада	№
823	#Level1	b-Ганга, Ганг	№
824	#Level1	b-Гандхамадана	№
825	#Level1	b-Гандхара	№
826	#Level1	b-Гая	№
827	#Level1	b-Гималаи	№
828	#Level1	b-Гиривраджа	№
829	#Level1	b-Гокарна	№
830	#Level1	b-Гомати	№
831	#Level1	b-Грихи	№
832	#Level1	b-Дакшинапатха (Южная область; совр. Декан)	№
833	#Level1	b-Дандака	№
834	#Level1	b-Дардура	№
835	#Level1	b-Джамбудвипа	№
836	#Level1	b-Джамбупрастха	№
837	#Level1	b-Джамна, или Ямуна	№
838	#Level1	b-Джанастхана	№
839	#Level1	b-Дравида	№
840	#Level1	b-Дхармавардхана	№
841	#Level1	b-Дхармавартана	№
842	#Level1	b-Дхармаранья	№
843	#Level1	b-Икшумати	№
844	#Level1	b-Индия	№
845	#Level1	b-Индрашира	№
846	#Level1	b-Индракила	№
847	#Level1	b-Ионийцы (греки)	№
848	#Level1	b-Иравата	№
849	#Level1	b-Кайласа	№
850	#Level1	b-Калинганагара	№
851	#Level1	b-Калинги	№
852	#Level1	b-Калинди	№
853	#Level1	b-Камбоджа	№
854	#Level1	b-камбоджи	№
855	#Level1	b-Кампилья	№
856	#Level1	b-Капивати	№
857	#Level1	b-Карманаса	№
858	#Level1	b-Каруша	№
859	#Level1	b-кауравы	№
860	#Level1	b-Каушамби	№
861	#Level1	b-Каушики	№
862	#Level1	b-Каши	№
863	#Level1	b-Кашмир	№
864	#Level1	b-кекаи	№
865	#Level1	b-Кекая	№
866	#Level1	b-кираты	№
867	#Level1	b-Кишкиндха	№
868	#Level1	b-Косала, или Кошала	№
869	#Level1	b-Кулинга	№
870	#Level1	b-Куру	№
871	#Level1	b-Куруджагала	№
872	#Level1	b-Куруджангала	№
873	#Level1	b-Кутика	№
874	#Level1	b-Кутикоштика	№
875	#Level1	b-Кушаплава	№
876	#Level1	b-Ланка (совр. Шри-Ланка, Цейлон)	№
877	#Level1	b-Лохитья	№
878	#Level1	b-Магадха	№
879	#Level1	b-Магадхи	№
880	#Level1	b-Магадхи, или Сумагадхи	№
881	#Level1	b-Мадрас	№
882	#Level1	b-Мадхьядеша	№
883	#Level1	b-Майнака	№
884	#Level1	b-Малада	№
885	#Level1	b-Малая	№
886	#Level1	b-Мальявати	№
887	#Level1	b-Манаса	№
888	#Level1	b-Мандакини	№
889	#Level1	b-Мандара	№
890	#Level1	b-Матсья	№
891	#Level1	b-Махендра	№
892	#Level1	b-Маходая	№
893	#Level2	b-Каньякубджа	№
894	#Level1	b-Меру	№
895	#Level2	b-Кедарнатх	№
896	#Level1	b-Митхила	№
897	#Level2	b-столица Джанаки	№
898	#Level1	b-млеччхи, или варвары	№
899	#Level1	b-мунда	№
900	#Level1	b-Налини	№
901	#Level1	b-Нандана	№
902	#Level1	b-Нандиграма	№
903	#Level1	b-Нармада	№
904	#Level1	b-нишады	№
905	#Level1	b-обитель	№
906	#Level2	b-обитель Бхарадваджи	№
907	#Level2	b-обитель Бхригу	№
908	#Level2	b-обитель Вальмики	№
909	#Level2	b-обитель Васиштхи	№
910	#Level2	b-обитель Гаутамы	№
911	#Level2	b-обитель Камы	№
912	#Level2	b-обитель Рамы	№
913	#Level2	b-обитель Ришьяшринги	№
914	#Level2	b-обитель Триджаты	№
915	#Level2	b-обитель Шабари	№
916	#Level2	b-обитель Шивы	№
917	#Level2	b-обитель Ямы	№
918	#Level1	b-Павани	№
919	#Level1	b-Пампа	№
920	#Level1	b-пандавы	№
921	#Level1	b-Панчала	№
922	#Level1	b-Паталипутра	№
923	#Level1	b-пахлавы	№
924	#Level1	b-Пенджаб	№
925	#Level1	b-Прагвата	№
926	#Level1	b-Праламба	№
927	#Level1	b-Прасравана	№
928	#Level1	b-Праяга	№
929	#Level2	b-Аллахабад	№
930	#Level1	b-Пушкары, или Пушкара	№
931	#Level1	b-Раджагриха	№
932	#Level1	b-Раджастхан	№
933	#Level1	b-Рикша, или Рикшават	№
934	#Level1	b-Ришьямука	№
935	#Level1	b-Санкашья	№
936	#Level1	b-Сарасвати	№
937	#Level1	b-Сараю	№
938	#Level1	b-Сарватиртха	№
939	#Level1	b-Саувира	№
940	#Level1	b-Саугандхика	№
941	#Level1	b-Саураштра	№
942	#Level1	b-Северная гора	№
943	#Level1	b-Сиддхашрама	№
944	#Level1	b-Синдху	№
945	#Level1	b-Сита	№
946	#Level1	b-Стханумати	№
947	#Level1	b-Судама	№
948	#Level1	b-Судаман	№
949	#Level1	b-Судхарма	№
950	#Level1	b-Сумагадхи	№
951	#Level1	b-Сучакшу	№
952	#Level1	b-Сьядика	№
953	#Level1	b-Сьяндика	№
954	#Level1	b-Тамаса	№
955	#Level1	b-Тапована	№
956	#Level1	b-Теджобхибхавана	№
957	#Level1	b-Торана	№
958	#Level1	b-Трипура, или тройной город	№
959	#Level1	b-Удджихана	№
960	#Level1	b-Уттарага	№
961	#Level1	b-Уттара-куру	№
962	#Level1	b-хайхаи	№
963	#Level1	b-хариты	№
964	#Level1	b-Хастинапура	№
965	#Level1	b-Хастиприштака	№
966	#Level1	b-Хладини	№
967	#Level1	b-Чайтраратха	№
968	#Level1	b-Читракута	№
969	#Level1	b-шаки	№
970	#Level1	b-Шалмали	№
971	#Level1	b-Шальякаршана	№
972	#Level1	b-Шараданда	№
973	#Level1	b-Шатадру	№
974	#Level1	b-Шила	№
975	#Level1	b-Шилаваха	№
976	#Level1	b-Шона	№
977	#Level1	b-Шрингавера	№
978	#Level1	b-Экасала	№
979	#Level1	b-яваны	№
980	#Level1	b-ядавы	№
981	#Level1	c-абхиджит	№
982	#Level1	c-агнихотра	№
983	#Level1	c-агништома	№
984	#Level1	c-агништха	№
985	#Level1	c-ад	№
986	#Level1	c-Адитидевата	№
987	#Level1	c-сыновья (сыны) Кашьяпы и Адити, или Адитьи, или сыновья (сыны) Адити, или суры, или боги	№
988	#Level1	c-адхварью	№
989	#Level1	c-адхикриты	№
990	#Level1	c-акаша (пустое пространство, эфир)	№
991	#Level1	c-акшаухини	№
992	#Level1	c-алтарь	№
993	#Level1	c-анвикшики	№
994	#Level1	c-апсара, апсары	№
995	#Level1	c-апторьяма	№
996	#Level1	c-араньяки	№
997	#Level1	c-аргхья	№
998	#Level1	c-арии	№
999	#Level1	c-аскеза пяти огней	№
1000	#Level1	c-сыновья (сыны) Кашьяпы и Дити, или сыновья (сыны) Дити, или асуры	№
1001	#Level1	c-атиратра	№
1002	#Level1	c-атман	№
1003	#Level1	c-ашвамедха	№
1004	#Level1	c-ашрамы	№
1005	#Level2	c-брахмачарья, ученик	№
1006	#Level2	c-ванапрастха, отшельник	№
1007	#Level2	c-грихастха, гархастха, домохозяин	№
1008	#Level2	c-саньяса, аскет	№
1009	#Level1	c-аюрведа	№
1010	#Level1	c-аюс	№
1011	#Level1	c-аюштома	№
1012	#Level1	c-бали	№
1013	#Level1	c-барабан	№
1014	#Level1	c-бездушное существо	№
1015	#Level1	c-беззаконие	№
1016	#Level1	c-белый зонт	№
1017	#Level1	c-брахман, брахманы	№
1018	#Level1	c-брахмаракшас	№
1019	#Level1	c-брахмачарин	№
1020	#Level1	c-буддхи	№
1021	#Level1	c-бхуты	№
1022	#Level1	c-бытие	№
1023	#Level1	c-вавата	№
1024	#Level1	c-вадава, или бадава	№
1025	#Level2	c-гнев Аурвы	№
1026	#Level2	c-сын Аурвы	№
1027	#Level1	c-вадака	№
1028	#Level1	c-ваджапея	№
1029	#Level1	c-вайдья (умник, ученый, врач)	№
1030	#Level1	c-ванара (рикша, гопучха, голангула)	№
1031	#Level1	c-вандины	№
1032	#Level1	c-варны	№
1033	#Level2	c-брахманы	№
1034	#Level2	c-вайшьи	№
1035	#Level2	c-кшатрии	№
1036	#Level2	c-шудры	№
1037	#Level1	c-васу	№
1038	#Level1	c-вахана	№
1039	#Level1	c-веда кшатриев	№
1040	#Level1	c-веданги	№
1041	#Level1	c-веды	№
1042	#Level2	c-Атхарваведа	№
1043	#Level2	c-Ригведа	№
1044	#Level2	c-Самаведа	№
1045	#Level2	c-Яджурведа	№
1046	#Level1	c-великие змеи	№
1047	#Level1	c-верхний мир (небо)	№
1048	#Level1	c-видьядхари	№
1049	#Level1	c-видьядхары	№
1050	#Level1	c-вина	№
1051	#Level1	c-виная	№
1052	#Level1	c-Вишакха	№
1053	#Level1	c-вишваджит	№
1054	#Level1	c-всесильные дочери Брахмы	№
1055	#Level1	c-гада	№
1056	#Level1	c-гандхарвы, гандхарви	№
1057	#Level1	c-гетеры	№
1058	#Level1	c-гуру	№
1059	#Level1	c-дайтьи	№
1060	#Level1	c-дакшина	№
1061	#Level1	c-сыновья (сыны) Кашьяпы и Дану, или данавы	№
1062	#Level1	c-дандаки	№
1063	#Level1	c-дарша	№
1064	#Level1	c-дваждырожденные	№
1065	#Level1	c-день Брахмы	№
1066	#Level1	c-джата (косица)	№
1067	#Level1	c-джьештха	№
1068	#Level1	c-джьотиша	№
1069	#Level1	c-джьотиштома	№
1070	#Level1	c-династия	№
1071	#Level1	c-дхармашастра	№
1072	#Level1	c-дыхание	№
1073	#Level1	c-евнухи	№
1074	#Level1	c-жертва, или возлияние на огне	№
1075	#Level1	c-жертвенная пища	№
1076	#Level1	c-жертвенная утварь	№
1077	#Level1	c-жертвенная церемония	№
1078	#Level1	c-жертвенная чаша	№
1079	#Level1	c-жертвенник	№
1080	#Level1	c-жертвенное возлияние	№
1081	#Level1	c-жертвенное животное	№
1082	#Level1	c-жертвенное масло (жир)	№
1083	#Level1	c-жертвенные путы	№
1084	#Level1	c-жертвенный дар	№
1085	#Level1	c-жертвенный дар (подношение, приношение)	№
1086	#Level1	c-жертвенный ковш	№
1087	#Level1	c-жертвенный конь	№
1088	#Level1	c-жертвенный костер	№
1089	#Level1	c-жертвенный кувшин	№
1090	#Level1	c-жертвенный напиток	№
1091	#Level1	c-жертвенный нож	№
1092	#Level1	c-жертвенный обряд	№
1093	#Level1	c-жертвенный огонь	№
1094	#Level1	c-жертвенный рис	№
1095	#Level1	c-жертвенный столб	№
1096	#Level1	c-жертвенный хворост	№
1097	#Level1	c-жертвоприношение предкам	№
1098	#Level1	c-заклинание	№
1099	#Level2	c-Аванмукха	№
1100	#Level2	c-Аварана	№
1101	#Level2	c-Алакшья	№
1102	#Level2	c-Атибала	№
1103	#Level2	c-Бала	№
1104	#Level2	c-Варуна	№
1105	#Level2	c-Видхута	№
1106	#Level2	c-Вимала	№
1107	#Level2	c-Винидра	№
1108	#Level2	c-Вируча	№
1109	#Level2	c-Вриттиман	№
1110	#Level2	c-Дайтья	№
1111	#Level2	c-Дашакша	№
1112	#Level2	c-Дашаширша	№
1113	#Level2	c-Джримбхака	№
1114	#Level2	c-Джьотиша	№
1115	#Level2	c-Дридханабха	№
1116	#Level2	c-Дундунабха	№
1117	#Level2	c-Дхана	№
1118	#Level2	c-Дханья	№
1119	#Level2	c-Дхритималин	№
1120	#Level2	c-Дхришта	№
1121	#Level2	c-Камарупа	№
1122	#Level2	c-Камаручи	№
1123	#Level2	c-Лакшья	№
1124	#Level2	c-Макара	№
1125	#Level2	c-Махабаху	№
1126	#Level2	c-Маханабха	№
1127	#Level2	c-Моха	№
1128	#Level2	c-Найрасья	№
1129	#Level2	c-Нишкали	№
1130	#Level2	c-Падманабха	№
1131	#Level2	c-Пантхана	№
1132	#Level2	c-Паравир	№
1133	#Level2	c-Паранмукха	№
1134	#Level2	c-Питрья	№
1135	#Level2	c-Праматхана	№
1136	#Level2	c-Пратихаратара	№
1137	#Level2	c-Рабхаса	№
1138	#Level2	c-Рати	№
1139	#Level2	c-Ручира	№
1140	#Level2	c-Сарпанатха	№
1141	#Level2	c-Сарчималин	№
1142	#Level2	c-Сатьяван	№
1143	#Level2	c-Сатьякирти	№
1144	#Level2	c-Сауманаса	№
1145	#Level2	c-Сванабхаку	№
1146	#Level2	c-Сунабхака	№
1147	#Level2	c-Шакуна	№
1148	#Level2	c-Шатавакра	№
1149	#Level2	c-Шатодара	№
1150	#Level2	c-Шучибаха	№
1151	#Level2	c-Яугандхара	№
1152	#Level1	c-знамя Агни	№
1153	#Level1	c-знамя Индры, или знамя Шакры, или знамя супруга Шачи.	№
1154	#Level1	c-знамя Шивы	№
1155	#Level1	c-знание Брахмы, или священный слог ом	№
1156	#Level1	c-йога	№
1157	#Level1	c-йоджана	№
1158	#Level1	c-кавья	№
1159	#Level1	c-каларатри (ночь гибели мира)	№
1160	#Level1	c-кальпа	№
1161	#Level1	c-кальпасутра	№
1162	#Level1	c-карма	№
1163	#Level1	c-кармадхарая	№
1164	#Level1	c-картика	№
1165	#Level1	c-Каустубха	№
1166	#Level1	c-каштха	№
1167	#Level1	c-кимпуруши	№
1168	#Level1	c-киннари	№
1169	#Level1	c-киннары	№
1170	#Level1	c-коти	№
1171	#Level1	c-Криттики	№
1172	#Level1	c-кроша	№
1173	#Level1	c-кушилавы	№
1174	#Level1	c-кшуд	№
1175	#Level1	c-лагна	№
1176	#Level1	c-локаятики (неверующие брахманы)	№
1177	#Level1	c-лотосоокий, лотосоокая	№
1178	#Level2	c-Лунная династия	№
1179	#Level1	c-магадхи	№
1180	#Level1	c-Магха	№
1181	#Level1	c-майя	№
1182	#Level1	c-мала	№
1183	#Level1	c-манас	№
1184	#Level1	c-мантра	№
1185	#Level1	c-марга	№
1186	#Level1	c-маруты	№
1187	#Level1	c-махишья	№
1188	#Level1	c-мир богов	№
1189	#Level1	c-мир Брахмы, или брахмалока	№
1190	#Level1	c-мир Индры, или третье небо, или небо Индры	№
1191	#Level1	c-мукхьи	№
1192	#Level1	c-муштика, муштики	№
1193	#Level1	c-наги	№
1194	#Level1	c-настика (безбожие)	№
1195	#Level1	c-небожители	№
1196	#Level1	c-нижний мир	№
1197	#Level1	c-нишка	№
1198	#Level1	c-ночь Брахмы	№
1199	#Level1	c-одежда (платье) из лыка	№
1200	#Level1	c-оружие	№
1201	#Level2	c-Агнея, или Шикхара, стрела Агни	№
1202	#Level2	c-Айшика, тростниковая стрела	№
1203	#Level2	c-Асиратна, меч	№
1204	#Level2	c-божественное оружие, сыновья Праджапати Кришашвы	№
1205	#Level2	c-брахманский посох, или посох Брахмы	№
1206	#Level2	c-Брахмаширас	№
1207	#Level2	c-ваджра, или перун Индры (Шакры)	№
1208	#Level2	c-Ваявья, стрела Ваю	№
1209	#Level2	c-Вишнучакра, диск Вишну	№
1210	#Level2	c-Влажный, дротик	№
1211	#Level2	c-Дандастра, стрела пишачей	№
1212	#Level2	c-Дандачакра, диск Ямы	№
1213	#Level2	c-Даруна, оружие Бхаги	№
1214	#Level2	c-двойная пика	№
1215	#Level2	c-дубинка Ямы	№
1216	#Level2	c-Дхармапаша, сеть Дхармы	№
1217	#Level2	c-Дхармачакра, диск Дхармы	№
1218	#Level2	c-Индрачакра, диск Индры	№
1219	#Level2	c-Иссушающая, стрела	№
1220	#Level2	c-Калапаша, сеть Калы	№
1221	#Level2	c-Калачакра, диск Калы	№
1222	#Level2	c-Канкала, палица	№
1223	#Level2	c-Канкана, палица	№
1224	#Level2	c-Капала, палица	№
1225	#Level2	c-Кинкини	№
1226	#Level2	c-Краунча, стрела	№
1227	#Level2	c-лук Вишну	№
1228	#Level2	c-лук Гандива	№
1229	#Level2	c-лук Индры	№
1230	#Level2	c-Пинака, лук Шивы-Рудры, Рамы, Джанаки, божественный лук, лук-сокровище	№
1231	#Level2	c-Майямая	№
1232	#Level2	c-Манава, стрела	№
1233	#Level2	c-Матхана, стрела Ваю	№
1234	#Level2	c-Маусала, палица	№
1235	#Level2	c-Модаки, булава	№
1236	#Level2	c-Мохана, стрела гандхарвов	№
1237	#Level2	c-оружие Варуны	№
1238	#Level2	c-оружие Индры	№
1239	#Level2	c-оружие Пашупати	№
1240	#Level2	c-оружие Рудры	№
1241	#Level2	c-Пайнака, или Пинака, стрела Рудры	№
1242	#Level2	c-пика Шивы	№
1243	#Level2	c-Пратхама, стрела Ваю	№
1244	#Level2	c-Пьянящая, стрела	№
1245	#Level2	c-Разрывающая, стрела	№
1246	#Level2	c-Самварта, палица	№
1247	#Level2	c-Сатья	№
1248	#Level2	c-Саумана	№
1249	#Level2	c-сеть Брахмы	№
1250	#Level2	c-сеть Варуны	№
1251	#Level2	c-Сжигающая, стрела	№
1252	#Level2	c-Слезящая, стрела	№
1253	#Level2	c-стрела Брахмы	№
1254	#Level2	c-стрела видьядхаров	№
1255	#Level2	c-стрела Вишну	№
1256	#Level2	c-стрела Калы	№
1257	#Level2	c-стрела Нараяны	№
1258	#Level2	c-Сударуна, оружие Тваштара	№
1259	#Level2	c-Сухой, дротик	№
1260	#Level2	c-Тамаса, стрела (?), наводящая тьму	№
1261	#Level2	c-Теджаспрабха	№
1262	#Level2	c-Трезубец	№
1263	#Level2	c-Увлажняющая, стрела	№
1264	#Level2	c-Усмиряющее оружие Сомы	№
1265	#Level2	c-Усыпляющая стрела гандхарвов	№
1266	#Level2	c-Усыпляющее оружие Сомы	№
1267	#Level2	c-Хаяширас, стрела	№
1268	#Level2	c-Шикхара, стрела Агни	№
1269	#Level2	c-Шикхари, булава	№
1270	#Level2	c-Шита, оружие Ману	№
1271	#Level2	c-Шишира, оружие Сомы	№
1272	#Level1	c-отшельник, отшельники	№
1273	#Level1	c-пада	№
1274	#Level1	c-падья	№
1275	#Level1	c-паннаги (ураги, махораги)	№
1276	#Level1	c-париврикти, или паривритти	№
1277	#Level1	c-патала (подземный мир)	№
1278	#Level1	c-пахтанье (молочного) океана	№
1279	#Level1	c-паша	№
1280	#Level1	c-паяса	№
1281	#Level1	c-певец, певцы	№
1282	#Level1	c-песнопения	№
1283	#Level1	c-пинда	№
1284	#Level1	c-пишачи	№
1285	#Level1	c-планеты	№
1286	#Level2	c-пять (семь, девять) планет	№
1287	#Level1	c-погребальная жертва	№
1288	#Level1	c-подвижник, подвижники	№
1289	#Level1	c-праваргья	№
1290	#Level1	c-прадакшина	№
1291	#Level1	c-пралая	№
1292	#Level1	c-прана	№
1293	#Level1	c-пранджали	№
1294	#Level1	c-предки	№
1295	#Level1	c-призраки	№
1296	#Level1	c-Проштхапада	№
1297	#Level1	c-пуджа	№
1298	#Level1	c-пураны	№
1299	#Level1	c-пурнамаса	№
1300	#Level1	c-пурохита	№
1301	#Level1	c-пут	№
1302	#Level1	c-путра	№
1303	#Level1	c-путрия	№
1304	#Level1	c-Путь богов (Млечный путь)	№
1305	#Level1	c-Пушпака	№
1306	#Level1	c-Пушья	№
1307	#Level1	c-Первая Пхалгуни	№
1308	#Level1	c-пять первоэлементов	№
1309	#Level1	c-рага	№
1310	#Level1	c-раджапутра	№
1311	#Level1	c-раджасуя	№
1312	#Level1	c-разум	№
1313	#Level1	c-Рак	№
1314	#Level1	c-раковина	№
1315	#Level1	c-ракшасы, ракшаси	№
1316	#Level1	c-раса=1	№
1317	#Level2	c-амрита, или напиток бессмертия	№
1318	#Level2	c-сома	№
1319	#Level1	c-раса=2	№
1320	#Level1	c-Раса	№
1321	#Level1	c-расатала	№
1322	#Level1	c-рахасья	№
1323	#Level1	c-рисовая каша	№
1324	#Level1	c-риши	№
1325	#Level2	c-божественные мудрецы	№
1326	#Level2	c-брахмариши	№
1327	#Level2	c-девариши или божественные риши	№
1328	#Level2	c-махариши, или великие риши	№
1329	#Level2	c-риши-валакхильи	№
1330	#Level2	c-царственные риши	№
1331	#Level1	c-рудры	№
1332	#Level1	c-Рыбы	№
1333	#Level1	c-садас	№
1334	#Level1	c-садхарана	№
1335	#Level1	c-саманы (песнопение)	№
1336	#Level1	c-самхита	№
1337	#Level1	c-сандалии	№
1338	#Level1	c-сарга	№
1339	#Level1	c-Сарпа	№
1340	#Level1	c-свастика	№
1341	#Level1	c-сваямвара	№
1342	#Level1	c-святилище	№
1343	#Level1	c-семь святых мудрецов (риши)	№
1344	#Level1	c-сиддхи	№
1345	#Level1	c-сказители	№
1346	#Level1	c-Смерть	№
1347	#Level1	c-смрити	№
1348	#Level1	c-собрание	№
1349	#Level1	c-советник, советники	№
1350	#Level1	c-созвездие Семи Риши	№
1351	#Level1	c-созерцание	№
1352	#Level2	c-Солнечная династия	№
1353	#Level1	c-стража (промежуток времени)	
1354	#Level1	c-стхапати	
1355	#Level1	c-судьба	
1356	#Level1	c-сута	
1357	#Level1	c-суты	
1358	#Level1	c-тайттирия	
1359	#Level1	c-таладжангхи	
1360	#Level1	c-тамбурин	
1361	#Level1	c-тантри	
1362	#Level1	c-тапас	
1363	#Level1	c-таркшьи	
1364	#Level1	c-теджас	
1365	#Level1	c-тилака	
1366	#Level1	c-тимпан	
1367	#Level1	c-тиртха	
1368	#Level1	c-три мира	
1369	#Level1	c-триварга (три цели)	
1370	#Level2	c-артха	
1371	#Level2	c-дхарма	
1372	#Level2	c-кама	
1373	#Level1	c-тридцатка, или тридцать три бога, или тридцать три губителя недругов	
1374	#Level1	c-удгатар	
1375	#Level1	c-уктхьея	
1376	#Level1	c-уктхья	
1377	#Level1	c-упанишады	
1378	#Level1	c-упасад	
1379	#Level1	c-Вторая Пхалгуни, или Уттара Пхалгуни	
1380	#Level1	c-халахала, или калакута	
1381	#Level1	c-хотар	
1382	#Level1	c-Хранитель мира, или локапала (бог)	
1383	#Level1	c-Хранитель мира, или локапала (слон)	
1384	#Level1	c-Чайтра	
1385	#Level1	c-чакра	
1386	#Level1	c-чакра	
1387	#Level1	c-чакравартин	
1388	#Level1	c-чандала	
1389	#Level1	c-чараны	
1390	#Level1	c-час Митры	
1391	#Level1	c-чатуштома	
1392	#Level1	c-чаша	
1393	#Level1	c-Читра	
1394	#Level1	c-шанкха	
1395	#Level1	c-шастра	
1396	#Level1	c-шлока, шлоки	
1397	#Level1	c-шраддха	
1398	#Level1	c-шрути	
1399	#Level1	c-ювараджа	
1400	#Level1	c-юга	
1401	#Level2	c-двапара-юга	
1402	#Level2	c-кали-юга	
1403	#Level2	c-сатья-юга, или крита-юга	
1404	#Level2	c-трета-юга	
1405	#Level1	c-второе созвездие Семи Риши или созвездие Южного Креста	
1406	#Level1	c-якши, якшини	
1407	#Level1	c-янтра	
1408	#Level1	c-сарга (песня)	
1409	#Level1	c-харихая	
1410	#Level1	d-агару	№
1411	#Level1	d-акула, акулы	№
1412	#Level1	d-алоэ	№
1413	#Level1	d-амалака	№
1414	#Level1	d-амра	№
1415	#Level1	d-анкола	№
1416	#Level1	d-аришта	№
1417	#Level1	d-асана	№
1418	#Level1	d-ашвакарна	№
1419	#Level1	d-ашваттха	№
1420	#Level1	d-ашока	№
1421	#Level1	d-бадари	№
1422	#Level1	d-баньян	№
1423	#Level1	d-баран	№
1424	#Level1	d-бибхитака, или вибхитака	№
1425	#Level1	d-биджака	№
1426	#Level1	d-биджапурака	№
1427	#Level1	d-билва	№
1428	#Level1	d-бхавья	№
1429	#Level1	d-бхаллатака	№
1430	#Level1	d-бхурджа	№
1431	#Level1	d-варана	№
1432	#Level1	d-вену	№
1433	#Level1	d-ветаса	№
1434	#Level1	d-ветра	№
1435	#Level1	d-дарбха	№
1436	#Level1	d-дельфин, дельфины	№
1437	#Level1	d-деодар	№
1438	#Level1	d-джамбу	№
1439	#Level1	d-джати	№
1440	#Level1	d-джримбха	№
1441	#Level1	d-дхава	№
1442	#Level1	d-дханвана	№
1443	#Level1	d-ингуди	№
1444	#Level1	d-индури	№
1445	#Level1	d-какубха	№
1446	#Level1	d-калаханса	№
1447	#Level1	d-капиттха	№
1448	#Level1	d-карникара	№
1449	#Level1	d-каша	№
1450	#Level1	d-кашмарья	№
1451	#Level1	d-киншука, или палаша	№
1452	#Level1	d-ковидара, или ковидра	№
1453	#Level1	d-кокила	№
1454	#Level1	d-кояштибха	№
1455	#Level1	d-краунча	№
1456	#Level1	d-крокодил, крокодилы	№
1457	#Level1	d-куша	№
1458	#Level1	d-куштха	№
1459	#Level1	d-кхадира	№
1460	#Level1	d-кхарджура	№
1461	#Level1	d-лань, лани	№
1462	#Level1	d-лодхра	№
1463	#Level1	d-мадхука	№
1464	#Level1	d-макара	№
1465	#Level1	d-малати	№
1466	#Level1	d-маллика	№
1467	#Level1	d-нимба	№
1468	#Level1	d-нипа	№
1469	#Level1	d-павлин	№
1470	#Level1	d-падмака	№
1471	#Level1	d-панаса	№
1472	#Level1	d-парни	№
1473	#Level1	d-патала	№
1474	#Level1	d-плакша	№
1475	#Level1	d-прияка	№
1476	#Level1	d-прияла	№
1477	#Level1	d-пуннага	№
1478	#Level1	d-ратханга	№
1479	#Level1	d-саллаки	№
1480	#Level1	d-сандал	№
1481	#Level1	d-сарала	№
1482	#Level1	d-саранга	№
1483	#Level1	d-тала	№
1484	#Level1	d-тамалака	№
1485	#Level1	d-тилака	№
1486	#Level1	d-тиндука	№
1487	#Level1	d-тиниша	№
1488	#Level1	d-удумбара	№
1489	#Level1	d-чакравака	№
1490	#Level1	d-чампака	№
1491	#Level1	d-черепаха, черепахи	№
1492	#Level1	d-чута	№
